Number,ImgSrc,AlbumLink
32,http://assets-s3.rollingstone.com/assets/images/list/78x78/b7f4cbba554fe084856ed4c802187e8f722e6aac.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-rolling-stones-sympathy-for-the-devil-20110525
31,http://assets-s3.rollingstone.com/assets/images/list/78x78/dc08a72cf308ba2461a442b08cac067232a65ea9.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/led-zeppelin-stairway-to-heaven-20110525
30,http://assets-s3.rollingstone.com/assets/images/list/78x78/c4828a2da7817cff5ba548b3acfbb2cd645a8a3a.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/johnny-cash-i-walk-the-line-20110525
29,http://assets-s3.rollingstone.com/assets/images/list/78x78/4dbc2faf200986b814dd2d56e0e508ec0a422d53.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beatles-help-20110525
28,http://assets-s3.rollingstone.com/assets/images/list/78x78/25cb4b70d1ed96dfca9a5e57018ad71affc1d218.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beatles-a-day-in-the-life-20110525
27,http://assets-s3.rollingstone.com/assets/images/list/78x78/2d41ed72cd07ef76195418d7e1bf249a8628b863.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/derek-and-the-dominos-layla-20110525
26,http://assets-s3.rollingstone.com/assets/images/list/78x78/0d55ddd67d549a144fbe19d888ba3937297d2d76.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/otis-redding-sittin-on-the-dock-of-the-bay-20110526
25,http://assets-s3.rollingstone.com/assets/images/list/78x78/59514a217299cc575a1dc82c81bec133bad00413.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beach-boys-god-only-knows-20110525
24,http://assets-s3.rollingstone.com/assets/images/list/78x78/e27769120252786802c4a4f36cc6faefccbc661f.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-impressions-people-get-ready-20110525
23,http://assets-s3.rollingstone.com/assets/images/list/78x78/ca2569f62514fc6264bc0807bf03af61296e3cca.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beatles-in-my-life-20110525
22,http://assets-s3.rollingstone.com/assets/images/list/78x78/be48e692cd8171d312f5821ebac0158ee0dc2251.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-ronettes-be-my-baby-20110525
21,http://assets-s3.rollingstone.com/assets/images/list/78x78/2e5773a2a60f763e58b18e817356b20c8afa7435.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/bruce-springsteen-born-to-run-20110525
20,http://assets-s3.rollingstone.com/assets/images/list/78x78/62eebf7dd401199cf9ac1acd3a3fcacdbe32df38.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beatles-let-it-be-20110525
19,http://assets-s3.rollingstone.com/assets/images/list/78x78/9695cff6528d9c9624d7d095bf98915ef2a2a9d4.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/elvis-presley-hound-dog-20110517
18,http://assets-s3.rollingstone.com/assets/images/list/78x78/c9f62436b47ada7410f85aa5a7ff775bf028eba7.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/chuck-berry-maybellene-20110517
17,http://assets-s3.rollingstone.com/assets/images/list/78x78/f27225624394dca91afe937ab6a80a7424e531a3.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-jimi-hendrix-experience-purple-haze-20110517
16,http://assets-s3.rollingstone.com/assets/images/list/78x78/63a52e3e01e5a203aa5bb68347dadf0fc3fc4289.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beatles-i-want-to-hold-your-hand-20110517
15,http://assets-s3.rollingstone.com/assets/images/list/78x78/ca86cd049b90e4f6627995be053097227d3cde2c.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-clash-london-calling-20110517
14,http://assets-s3.rollingstone.com/assets/images/list/78x78/eb0a765e70698726b457176819b8deca6bad2706.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/bob-dylan-blowin-in-the-wind-20110517
13,http://assets-s3.rollingstone.com/assets/images/list/78x78/892128e548dcb6711821ee8c676cce3c5f0e51ea.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beatles-yesterday-20110517
12,http://assets-s3.rollingstone.com/assets/images/list/78x78/9cd200d1136820cefc0123d8915a192daf7909ee.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/sam-cooke-a-change-is-gonna-come-20110517
11,http://assets-s3.rollingstone.com/assets/images/list/78x78/6107f93612ed48c1ff5a7c7dced718ea5d2580a8.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-who-my-generation-20110516
10,http://assets-s3.rollingstone.com/assets/images/list/78x78/e5ea75da3d8162667d9894c06bee85b807f5d189.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/ray-charles-whatd-i-say-20110516
9,http://assets-s3.rollingstone.com/assets/images/list/78x78/e78198df085d95aa1dd378c14cbf0f15d450da17.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/nirvana-smells-like-teen-spirit-20110516
8,http://assets-s3.rollingstone.com/assets/images/list/78x78/1e0ea8d22030efb2f875509bb15e82262baa3cfc.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beatles-hey-jude-20110516
7,http://assets-s3.rollingstone.com/assets/images/list/78x78/b39e2c030c57d05f17c127ebccb45e9161ed1650.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/chuck-berry-johnny-b-goode-20110516
6,http://assets-s3.rollingstone.com/assets/images/list/78x78/04b899351028bbb03fb423d8b1461a895d3e6883.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-beach-boys-good-vibrations-20110516
5,http://assets-s3.rollingstone.com/assets/images/list/78x78/9fc4d7e00bc5a131a0bd0382295c5a30edc3c9c4.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/aretha-franklin-respect-20110516
4,http://assets-s3.rollingstone.com/assets/images/list/78x78/e2ff971367c0b40140a4acb66197807f391b337b.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/marvin-gaye-whats-going-on-20110516
3,http://assets-s3.rollingstone.com/assets/images/list/78x78/970456d7020ae1d76fc52d47d84379ddc127d7de.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/john-lennon-imagine-20110516
2,http://assets-s3.rollingstone.com/assets/images/list/78x78/0831507a5835bcabad247ca86d01fe22a00bd28d.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/the-rolling-stones-i-cant-get-no-satisfaction-20110516
1,http://assets-s3.rollingstone.com/assets/images/list/78x78/932d1e7ffbb6e74894243b088dbabd54a60920d8.jpg,http://www.rollingstone.com/music/lists/the-500-greatest-songs-of-all-time-20110407/bob-dylan-like-a-rolling-stone-20110516
